ID,Movie Name,Rating,Genre,Votes
473,A Wednesday,8.1,"Action, Crime, Drama",80288
474,The Bandit,8.1,"Crime, Drama, Thriller",70914
475,Section 375,8.1,"Crime, Drama, Mystery",16770
476,Innocence,8.1,Drama,18337
477,OMG: Oh My God!,8.1,"Comedy, Drama, Fantasy",60803
478,Hridayam,8.1,"Drama, Musical, Romance",13642
479,The Color of Paradise,8.1,"Drama, Family",17770
480,Kahaani,8.1,"Mystery, Thriller",64087
481,Moscow Does Not Believe in Tears,8.1,"Comedy, Drama, Romance",13607
482,Dara of Jasenovac,8.1,"Drama, War",81429
483,Black,8.1,Drama,35492
484,Sarfarosh,8.1,"Action, Drama, Thriller",26255
485,Indian,8.1,"Action, Drama, Thriller",13177
486,Day of Wrath,8.1,"Drama, History",10692
487,Bombay,8.1,"Drama, Romance",13215
488,Day of the Wacko,8.1,"Comedy, Drama, Romance",11016
489,Everything's Gonna Be Great,8.1,"Comedy, Drama, Thriller",26321
490,Roja,8.1,"Drama, Romance, Thriller",13295
491,Pardon,8.1,"Comedy, Drama",22169
492,Anand,8.1,"Drama, Musical",34462
493,Iqbal,8.1,"Drama, Sport",17329
494,The Legend of Bhagat Singh,8.1,"Action, Biography, Drama",16881
495,Ghilli,8.1,"Action, Drama, Romance",15531
496,Kaththi,8.1,"Action, Drama",28363
497,Dune: Part One,8,"Action, Adventure, Drama",682808
498,Guardians of the Galaxy,8,"Action, Adventure, Comedy",1223124
499,Blade Runner 2049,8,"Action, Drama, Mystery",606146
500,Black Swan,8,"Drama, Thriller",790180
501,Casino Royale,8,"Action, Adventure, Thriller",671909
502,The Princess Bride,8,"Adventure, Comedy, Family",436672
503,The Martian,8,"Adventure, Drama, Sci-Fi",880930
504,Zack Snyder's Justice League,8,"Action, Adventure, Fantasy",414184
505,Deadpool,8,"Action, Comedy",1070376
506,Her,8,"Drama, Romance, Sci-Fi",637589
507,La La Land,8,"Comedy, Drama, Music",617256
508,The Avengers,8,"Action, Sci-Fi",1418271
509,Donnie Darko,8,"Drama, Mystery, Sci-Fi",820744
510,Zootopia,8,"Animation, Adventure, Comedy",517815
511,CODA,8,"Comedy, Drama, Music",146939
512,Dog Day Afternoon,8,"Biography, Crime, Drama",264346
513,The Incredibles,8,"Animation, Action, Adventure",763872
514,Dances with Wolves,8,"Adventure, Drama, Western",277178
515,Aladdin,8,"Animation, Adventure, Comedy",438504
516,Sin City,8,"Crime, Thriller",779839
517,The Imitation Game,8,"Biography, Drama, Thriller",790337
518,Groundhog Day,8,"Comedy, Drama, Fantasy",652131
519,The Revenant,8,"Action, Adventure, Drama",829404
520,Scent of a Woman,8,Drama,310825
521,Young Frankenstein,8,Comedy,163092
522,Beauty and the Beast,8,"Animation, Family, Fantasy",465438
523,The Graduate,8,"Comedy, Drama, Romance",280407
524,Soul,8,"Animation, Adventure, Comedy",346893
525,Akira,8,"Animation, Action, Drama",194184
526,Rain Man,8,Drama,527495
527,Planet of the Apes,8,"Adventure, Sci-Fi",185650
528,12 Monkeys,8,"Mystery, Sci-Fi, Thriller",630170
529,Magnolia,8,Drama,319809
530,Blood Diamond,8,"Adventure, Drama, Thriller",564823
531,The Pursuit of Happyness,8,"Biography, Drama",532044
532,Big Fish,8,"Adventure, Drama, Fantasy",448677
533,Life of Brian,8,Comedy,409523
534,JFK,8,"Drama, History, Thriller",162263
535,Do the Right Thing,8,"Comedy, Drama",106661
536,Slumdog Millionaire,8,"Crime, Drama, Romance",859406
537,Rosemary's Baby,8,"Drama, Horror",223965
538,Perfect Blue,8,"Animation, Crime, Drama",84288
539,High Noon,8,"Drama, Thriller, Western",107102
540,Dogville,8,"Crime, Drama",153326
541,The Bourne Ultimatum,8,"Action, Mystery, Thriller",644748
542,The Invisible Guest,8,"Crime, Drama, Mystery",183301
543,Ip Man,8,"Action, Biography, Drama",228711
544,Lion,8,"Biography, Drama",242931
545,Kill Bill: Vol. 2,8,"Action, Crime, Thriller",775208
546,Roman Holiday,8,"Comedy, Romance",142657
547,The King's Speech,8,"Biography, Drama, History",692476
548,Butch Cassidy and the Sundance Kid,8,"Biography, Crime, Drama",221004
549,Sling Blade,8,Drama,96223
550,Fiddler on the Roof,8,"Drama, Family, Musical",45563
551,Chungking Express,8,"Comedy, Crime, Drama",88276
552,Castle in the Sky,8,"Animation, Adventure, Family",172387
553,Rio Bravo,8,"Drama, Western",65344
554,The Last Picture Show,8,"Drama, Romance",50108
555,The Maltese Falcon,8,"Crime, Film-Noir, Mystery",162503
556,Mommy,8,Drama,59247
557,Being There,8,"Comedy, Drama",74945
558,Pink Floyd: The Wall,8,"Drama, Fantasy, Music",83139
559,Out of the Past,8,"Crime, Drama, Film-Noir",39059
560,Annie Hall,8,"Comedy, Romance",270608
561,Solaris,8,"Drama, Mystery, Sci-Fi",94642
562,Cinderella Man,8,"Biography, Drama, Romance",192590
563,The Night of the Hunter,8,"Crime, Drama, Film-Noir",92554
564,Anatomy of a Murder,8,"Drama, Mystery",68502
565,Papillon,8,"Biography, Crime, Drama",134354
566,Nausicaä of the Valley of the Wind,8,"Animation, Adventure, Sci-Fi",174345
567,8½,8,Drama,121308
568,Fitzcarraldo,8,"Adventure, Drama",36542
569,What Ever Happened to Baby Jane?,8,"Drama, Horror, Thriller",58904
570,La Dolce Vita,8,"Comedy, Drama",75635
571,Wings of Desire,8,"Drama, Fantasy, Romance",73550
572,Gandhi,8,"Biography, Drama, History",236368
573,Who's Afraid of Virginia Woolf?,8,Drama,77606
574,The Legend of 1900,8,"Drama, Music, Romance",66756
575,Wolfwalkers,8,"Animation, Action, Adventure",35338
576,Infernal Affairs,8,"Action, Crime, Drama",127819
577,I Want to Eat Your Pancreas,8,"Animation, Drama, Family",20266
578,The Straight Story,8,"Biography, Drama",93316
579,The Leopard,8,"Drama, History",27394
580,Mirror,8,"Biography, Drama",49315
581,Touch of Evil,8,"Crime, Drama, Film-Noir",107049
582,Baahubali: The Beginning,8,"Action, Drama",130237
583,The Hustler,8,"Drama, Sport",84283
584,My Man Godfrey,8,"Comedy, Drama, Romance",25231
585,Secrets & Lies,8,"Comedy, Drama",45174
586,Silenced,8,Drama,19154
587,The Cabinet of Dr. Caligari,8,"Horror, Mystery, Thriller",66749
588,Sweet Smell of Success,8,"Drama, Film-Noir",33912
589,Song of the Sea,8,"Animation, Adventure, Drama",60713
590,Le Samouraï,8,"Crime, Drama, Thriller",53724
591,Brief Encounter,8,"Drama, Romance",41961
592,Elite Squad,8,"Action, Crime, Drama",106870
593,Nobody Knows,8,Drama,29489
594,My Sassy Girl,8,"Comedy, Drama, Romance",49346
595,The Tale of The Princess Kaguya,8,"Animation, Drama, Family",49850
596,Werckmeister Harmonies,8,"Drama, Mystery",14986
597,Ivan's Childhood,8,"Drama, War",38174
598,Stalag 17,8,"Comedy, Drama, War",57161
599,Nostalghia,8,Drama,28508
600,The Diving Bell and the Butterfly,8,"Biography, Drama",108944
601,The Sea Inside,8,"Biography, Drama",83512
602,The Wild Pear Tree,8,Drama,25741
603,Evangelion: 3.0+1.01 Thrice Upon a Time,8,"Animation, Action, Drama",12235
604,Persepolis,8,"Animation, Biography, Drama",97227
605,Sleuth,8,"Mystery, Thriller",48885
606,Love Exposure,8,"Action, Comedy, Drama",14928
607,"Quo Vadis, Aida?",8,"Drama, History, War",35962
608,Departures,8,Drama,53425
609,"Black Cat, White Cat",8,"Comedy, Crime, Romance",55184
610,"Spring, Summer, Fall, Winter... and Spring",8,"Drama, Romance",84866
611,Divorce Italian Style,8,"Comedy, Drama, Romance",13481
612,La strada,8,Drama,64901
613,Cries & Whispers,8,Drama,35526
614,Sanjuro,8,"Action, Drama, Thriller",39519
615,Fail Safe,8,"Drama, Thriller",23184
616,"Goodbye, Children",8,"Drama, War",34985
617,Central Station,8,Drama,40916
618,La Notte,8,Drama,22728
619,Dilwale Dulhania Le Jayenge,8,"Drama, Romance",73094
620,The Shop Around the Corner,8,"Comedy, Drama, Romance",35545
621,Day for Night,8,"Comedy, Drama, Romance",23919
622,Kind Hearts and Coronets,8,"Comedy, Crime",38574
623,Stairway to Heaven,8,"Drama, Fantasy, Romance",23313
624,The Stoning of Soraya M.,8,Drama,21165
625,The Exterminating Angel,8,"Drama, Fantasy",34223
626,Limelight,8,"Drama, Music, Romance",21267
627,Manon of the Spring,8,Drama,23153
628,Castaway on the Moon,8,"Comedy, Drama, Romance",19046
629,Elite Squad 2: The Enemy Within,8,"Action, Crime, Drama",84809
630,Investigation of a Citizen Above Suspicion,8,"Crime, Drama",12431
631,Haider,8,"Action, Crime, Drama",56139
632,M.S. Dhoni: The Untold Story,8,"Biography, Drama, Sport",63296
633,"Rome, Open City",8,"Drama, Thriller, War",27750
634,The Fool,8,"Crime, Drama, Thriller",15417
635,Tae Guk Gi: The Brotherhood of War,8,"Action, Drama, War",40394
636,Ali: Fear Eats the Soul,8,"Drama, Romance",22723
637,The Life and Death of Colonel Blimp,8,"Drama, Romance, War",15592
638,The Ox-Bow Incident,8,"Drama, Western",24175
639,G.O.R.A.,8,"Adventure, Comedy, Sci-Fi",64642
640,A Short Film About Killing,8,"Crime, Drama",21336
641,Andaz Apna Apna,8,"Action, Comedy, Romance",54246
642,The Bad Sleep Well,8,"Crime, Drama, Thriller",13320
643,The Cameraman,8,"Comedy, Drama, Family",12399
644,The Blue Elephant,8,"Drama, Horror, Mystery",29148
645,"Carry On, Munna Bhai",8,"Comedy, Drama, Romance",48202
646,Trouble in Paradise,8,"Comedy, Crime, Romance",15508
647,Maqbool,8,"Crime, Drama, Thriller",11362
648,Turtles Can Fly,8,"Drama, War",20229
649,Winter Light,8,Drama,26016
650,Special 26,8,"Crime, Drama, Thriller",57564
651,Malik,8,"Action, Biography, Crime",13368
652,Shame,8,Drama,14371
653,Karthikeya 2,8,"Action, Adventure, Fantasy",63295
654,The Phantom Carriage,8,"Drama, Fantasy, Horror",13344
655,Vaastav: The Reality,8,"Action, Crime, Drama",14314
656,Karnan,8,"Action, Drama",22855
657,The Road,8,Drama,14028
658,Arjun Reddy,8,"Action, Drama, Romance",26338
659,The Blue Elephant 2,8,"Crime, Drama, Horror",10457
660,Forbidden Games,8,"Comedy, Drama, War",12707
661,Gulaal,8,"Crime, Drama, Thriller",15444
662,The Last Laugh,8,Drama,14638
663,Vizontele,8,"Comedy, Drama",37711
664,Manam,8,"Comedy, Drama, Fantasy",11216
665,1: Nenokkadine,8,"Action, Thriller",45910
666,Company,8,"Action, Crime, Drama",15798
667,Deewaar,8,"Action, Crime, Drama",11377
668,Charlie,8,"Adventure, Drama, Romance",11815
669,The Breath,8,"Action, Drama, Thriller",34430
670,The Wounds,8,"Comedy, Crime, Drama",11305
671,My Grandfather's People,8,"Comedy, Drama, Family",11023
672,Manjhi: The Mountain Man,8,"Biography, Drama",19577
673,Pokiri,8,"Action, Crime, Thriller",15030
674,Cars of the Revolution,8,Drama,12416
675,Abbas in Flower,8,"Comedy, Drama, Romance",10818
676,John Wick: Chapter 4,7.9,"Action, Crime, Thriller",208534
677,Avatar,7.9,"Action, Adventure, Fantasy",1345064
678,Titanic,7.9,"Drama, Romance",1221323
679,Puss in Boots: The Last Wish,7.9,"Animation, Adventure, Comedy",134097
680,Knives Out,7.9,"Comedy, Crime, Drama",729204
681,Arrival,7.9,"Drama, Mystery, Sci-Fi",720958
682,Harry Potter and the Prisoner of Azkaban,7.9,"Adventure, Family, Fantasy",657110
683,Bohemian Rhapsody,7.9,"Biography, Drama, Music",557262
684,X-Men: Days of Future Past,7.9,"Action, Adventure, Sci-Fi",726006
685,Iron Man,7.9,"Action, Adventure, Sci-Fi",1084579
686,Fantastic Mr. Fox,7.9,"Animation, Adventure, Comedy",247548
687,Mulholland Drive,7.9,"Drama, Mystery, Thriller",367651
688,The Perks of Being a Wallflower,7.9,Drama,527401
689,Almost Famous,7.9,"Adventure, Comedy, Drama",284180
690,Edge of Tomorrow,7.9,"Action, Adventure, Sci-Fi",700605
691,Boogie Nights,7.9,Drama,273095
692,True Romance,7.9,"Crime, Drama, Romance",233656
693,Thor: Ragnarok,7.9,"Action, Adventure, Comedy",778431
694,Jojo Rabbit,7.9,"Comedy, Drama, War",411628
695,Shrek,7.9,"Animation, Adventure, Comedy",701369
696,E.T. the Extra-Terrestrial,7.9,"Adventure, Family, Sci-Fi",421554
697,Children of Men,7.9,"Action, Drama, Sci-Fi",512331
698,Star Trek,7.9,"Action, Adventure, Sci-Fi",610793
699,Shaun of the Dead,7.9,"Comedy, Horror",572222
700,Mystic River,7.9,"Crime, Drama, Mystery",468328
701,The Bourne Identity,7.9,"Action, Mystery, Thriller",559566
702,In Bruges,7.9,"Comedy, Crime, Drama",446167
703,Strangers on a Train,7.9,"Crime, Drama, Film-Noir",137060
704,Wonder,7.9,"Drama, Family",170821
705,Dallas Buyers Club,7.9,"Biography, Drama",501319
706,Edward Scissorhands,7.9,"Drama, Fantasy, Romance",503699
707,District 9,7.9,"Action, Sci-Fi, Thriller",695910
708,The Blues Brothers,7.9,"Action, Adventure, Comedy",206191
709,Life of Pi,7.9,"Adventure, Drama, Fantasy",646320
710,Boyhood,7.9,Drama,360402
711,Toy Story 2,7.9,"Animation, Adventure, Comedy",596864
712,Marriage Story,7.9,"Drama, Romance",325449
713,Carlito's Way,7.9,"Crime, Drama, Thriller",224800
714,Brazil,7.9,"Drama, Sci-Fi",205476
715,All the President's Men,7.9,"Drama, History, Thriller",120447
716,The Man from Earth,7.9,"Drama, Fantasy, Mystery",192861
717,A Fistful of Dollars,7.9,"Action, Drama, Western",223840
718,"Crouching Tiger, Hidden Dragon",7.9,"Action, Adventure, Drama",275931
719,This Is Spinal Tap,7.9,"Comedy, Music",143081
720,The Big Country,7.9,"Drama, Romance, Western",19357
721,Spartacus,7.9,"Adventure, Biography, Drama",138722
722,In the Heat of the Night,7.9,"Drama, Mystery, Thriller",79709
723,The Adventures of Robin Hood,7.9,"Action, Adventure, Romance",52905
724,Nosferatu,7.9,"Fantasy, Horror",100942
725,Ghost in the Shell,7.9,"Animation, Action, Crime",148824
726,The Searchers,7.9,"Adventure, Drama, Western",92859
727,The Ten Commandments,7.9,"Adventure, Drama, Family",74488
728,The Wrestler,7.9,"Drama, Sport, Thriller",313228
729,The Nightmare Before Christmas,7.9,"Animation, Family, Fantasy",352221
730,Let the Right One In,7.9,"Drama, Fantasy, Horror",221604
731,The Raid 2,7.9,"Action, Crime, Thriller",127362
732,Doctor Zhivago,7.9,"Drama, Romance, War",79502
733,The Wild Bunch,7.9,"Action, Adventure, Drama",87563
734,Before Midnight,7.9,"Drama, Romance",164834
735,Bound by Honor,7.9,"Crime, Drama",32729
736,A Streetcar Named Desire,7.9,Drama,111330
737,Charade,7.9,"Comedy, Mystery, Romance",81330
738,Hero,7.9,"Action, Adventure, Drama",184596
739,The Big Sleep,7.9,"Crime, Film-Noir, Mystery",88089
740,Once Were Warriors,7.9,"Crime, Drama",35583
741,The Philadelphia Story,7.9,"Comedy, Romance",71567
742,Togo,7.9,"Adventure, Biography, Drama",52066
743,The Artist,7.9,"Comedy, Drama, Romance",244987
744,Sing Street,7.9,"Comedy, Drama, Music",97429
745,Dancer in the Dark,7.9,"Crime, Drama, Musical",113180
746,The Lion in Winter,7.9,"Biography, Drama, History",32690
747,The Killing,7.9,"Crime, Drama, Film-Noir",92885
748,Shoplifters,7.9,"Crime, Drama, Thriller",80929
749,Patton,7.9,"Biography, Drama, War",105176
750,Rope,7.9,"Crime, Drama, Mystery",148064
751,A Christmas Story,7.9,"Comedy, Family",160972
752,Notorious,7.9,"Drama, Film-Noir, Romance",103792
753,The Manchurian Candidate,7.9,"Drama, Thriller",77339
754,Three Colors: Blue,7.9,"Drama, Music, Mystery",106239
755,Before the Rain,7.9,"Drama, Romance, War",15398
756,King Kong,7.9,"Adventure, Horror, Sci-Fi",88020
757,Auntie Mame,7.9,"Comedy, Drama, Romance",12043
758,Harold and Maude,7.9,"Comedy, Drama, Romance",79617
759,Short Term 12,7.9,Drama,89662
760,Amour,7.9,Drama,103051
761,C.R.A.Z.Y.,7.9,"Comedy, Drama",33572
762,Mishima: A Life in Four Chapters,7.9,"Biography, Drama",12510
763,Talk to Her,7.9,"Drama, Mystery, Romance",115053
764,A Taxi Driver,7.9,"Action, Drama, History",27573
765,The Way He Looks,7.9,"Drama, Romance",26565
766,The Conformist,7.9,Drama,32092
767,Cat on a Hot Tin Roof,7.9,Drama,51536
768,Mildred Pierce,7.9,"Crime, Drama, Film-Noir",27444
769,Arsenic and Old Lace,7.9,"Comedy, Crime, Thriller",72822
770,The Thin Man,7.9,"Comedy, Crime, Mystery",31336
771,Head-On,7.9,"Drama, Romance",55898
772,In Cold Blood,7.9,"Biography, Crime, Drama",27733
773,Laura,7.9,"Drama, Film-Noir, Mystery",49188
774,Cléo from 5 to 7,7.9,"Comedy, Drama, Music",24681
775,Kal Ho Naa Ho,7.9,"Comedy, Drama, Musical",71984
776,Captains Courageous,7.9,"Adventure, Drama, Family",10366
777,Harvey,7.9,"Comedy, Drama, Fantasy",56865
778,My Name Is Khan,7.9,"Adventure, Drama, Romance",111014
779,In a Lonely Place,7.9,"Drama, Film-Noir, Mystery",33256
780,The Sacrifice,7.9,Drama,29644
781,Kagemusha,7.9,"Drama, History, War",36880
782,Tampopo,7.9,Comedy,20843
783,The Rules of the Game,7.9,"Comedy, Drama",30208
784,The Lost Weekend,7.9,"Drama, Film-Noir",38729
785,I Remember,7.9,"Comedy, Drama",45186
786,The Hill,7.9,"Drama, War",14474
787,Miracle on 34th Street,7.9,"Comedy, Drama, Family",51248
788,Kes,7.9,"Drama, Family",21864
789,A Night to Remember,7.9,"Drama, History",16148
790,Mimi,7.9,"Comedy, Drama",41130
791,Gully Boy,7.9,"Drama, Music, Romance",41423
792,"4 Months, 3 Weeks and 2 Days",7.9,Drama,61934
793,The Return,7.9,Drama,46435
794,Ugly,7.9,"Crime, Drama, Mystery",22601
795,Battleship Potemkin,7.9,"Drama, History, Thriller",59593
796,The Red Circle,7.9,"Crime, Drama, Thriller",26645
797,Hiroshima Mon Amour,7.9,"Drama, Romance",34069
798,Elevator to the Gallows,7.9,"Crime, Drama, Thriller",27171
799,Kwaidan,7.9,"Drama, Fantasy, Horror",18801
800,The Big Heat,7.9,"Crime, Film-Noir, Thriller",27758
801,Nine Queens,7.9,"Crime, Drama, Thriller",54895
802,About Elly,7.9,"Drama, Mystery",55138
803,Sullivan's Travels,7.9,"Adventure, Comedy, Drama",27505
804,Jab We Met,7.9,"Comedy, Drama, Romance",55767
805,No Man's Land,7.9,"Comedy, Drama, War",47950
806,Beauty and the Beast,7.9,"Drama, Fantasy, Romance",27255
807,3-Iron,7.9,"Crime, Drama, Romance",56641
808,"One, Two, Three",7.9,Comedy,22086
809,Through a Glass Darkly,7.9,Drama,26363
810,Angels with Dirty Faces,7.9,"Crime, Drama, Film-Noir",22398
811,Onibaba,7.9,"Drama, Horror, Thriller",20173
812,Eternity and a Day,7.9,Drama,13549
813,Alice in the Cities,7.9,Drama,12441
814,Still Walking,7.9,Drama,17452
815,La Grande Vadrouille,7.9,"Adventure, Comedy, War",19063
816,"Now, Voyager",7.9,"Drama, Romance",18109
817,Opening Night,7.9,Drama,11374
818,Love Letter,7.9,"Drama, Romance",10100
819,Cría Cuervos,7.9,Drama,10739
820,Badhaai Ho,7.9,"Comedy, Drama",36069
821,Dev.D,7.9,"Comedy, Drama, Romance",31412
822,Evangelion: 2.0 You Can (Not) Advance,7.9,"Animation, Action, Drama",23225
823,"Goodbye, Mr. Chips",7.9,"Drama, Romance",11126
824,Who Killed Captain Alex?,7.9,"Action, Crime, Mystery",10098
825,The Little Foxes,7.9,"Drama, Romance",12532
826,Baby,7.9,"Action, Crime, Thriller",58867
827,Night and the City,7.9,"Crime, Film-Noir, Mystery",14501
828,The Sword of Doom,7.9,"Action, Drama",11542
829,Thiruchitrambalam,7.9,"Comedy, Drama, Musical",11666
830,Ghost in the Shell 2.0,7.9,"Animation, Action, Crime",14913
831,Super 30,7.9,"Biography, Drama",34102
832,The Other Me,7.9,"Crime, Drama, Mystery",11973
833,Letter from an Unknown Woman,7.9,"Drama, Romance",13058
834,Ivy,7.9,"Drama, Fantasy, Thriller",12700
835,The Roaring Twenties,7.9,"Crime, Drama, Film-Noir",14705
836,Big Deal on Madonna Street,7.9,"Comedy, Crime",10986
837,Sonchiriya,7.9,"Action, Crime, Drama",12309
838,Orpheus,7.9,"Drama, Fantasy, Romance",12833
839,Pad Man,7.9,"Comedy, Drama",27308
840,Johnny Gaddaar,7.9,"Crime, Drama, Mystery",12748
841,The Testament of Dr. Mabuse,7.9,"Crime, Mystery, Thriller",13136
842,The Earrings of Madame De...,7.9,"Drama, Romance",10520
843,The Song of Sparrows,7.9,"Drama, Family",10827
844,Airlift,7.9,"Action, Drama, History",57886
845,Kin-dza-dza!,7.9,"Comedy, Drama, Sci-Fi",13184
846,Border,7.9,"Action, Drama, History",16848
847,Hey Ram,7.9,"Crime, Drama, History",13434
848,The Book of Sun,7.9,Comedy,10170
849,24,7.9,"Action, Comedy, Drama",23089
850,South Wind,7.9,"Crime, Drama, Thriller",12214
851,The Class,7.9,Drama,15475
852,On Board,7.9,"Crime, Drama",15342
853,Vishwaroopam,7.9,"Action, Thriller",40568
854,Ankhon Dekhi,7.9,"Comedy, Drama",12112
855,Everything Everywhere All at Once,7.8,"Action, Adventure, Comedy",454221
856,The Batman,7.8,"Action, Crime, Drama",703397
857,The Gentlemen,7.8,"Action, Comedy, Crime",361997
858,The Breakfast Club,7.8,"Comedy, Drama",415364
859,All Quiet on the Western Front,7.8,"Action, Drama, War",208236
860,Ferris Bueller's Day Off,7.8,Comedy,370377
861,Tombstone,7.8,"Biography, Drama, History",156432
